[06-Dec-2012 01:50:13 UTC] PHP Notice:  Undefined index: docIds in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\AjaxListener.php on line 73
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:11:25 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:11:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:11:25 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:16:04 UTC] PHP Notice:  Undefined index: docIds in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\AjaxListener.php on line 73
[07-Dec-2012 11:16:04 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\MYSQL-DAOS\Document.php on line 75
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined index: coverImage in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\AjaxListener.php on line 63
[07-Dec-2012 11:16:54 UTC] PHP Warning:  Missing argument 1 for Models\Document::__construct(), called in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\Controllers\Document.php on line 87 and defined in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 23
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:16:54 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:16:54 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:16:54 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined index: coverImage in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\AjaxListener.php on line 63
[07-Dec-2012 11:17:25 UTC] PHP Warning:  Missing argument 1 for Models\Document::__construct(), called in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\Controllers\Document.php on line 87 and defined in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 23
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:17:25 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:17:25 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:17:25 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined index: coverImage in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\AjaxListener.php on line 63
[07-Dec-2012 11:20:57 UTC] PHP Warning:  Missing argument 1 for Models\Document::__construct(), called in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\Controllers\Document.php on line 87 and defined in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 23
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:20:57 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:20:57 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:20:57 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined index: coverImage in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\AjaxListener.php on line 63
[07-Dec-2012 11:21:36 UTC] PHP Warning:  Missing argument 1 for Models\Document::__construct(), called in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\Controllers\Document.php on line 87 and defined in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 23
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 25
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 26
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 27
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 28
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 29
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 30
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 31
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 32
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 33
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:21:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 34
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:21:36 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:21:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 35
[07-Dec-2012 11:21:39 UTC] PHP Notice:  Undefined index: coverImage in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\AjaxListener.php on line 63
[07-Dec-2012 11:21:39 UTC] PHP Warning:  Missing argument 1 for Models\Document::__construct(), called in C:\EasyPHP\www\luukkramer.nl\rearend\apps\default\Controllers\Document.php on line 87 and defined in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 23
[07-Dec-2012 11:21:39 UTC] PHP Notice:  Undefined variable: docElements in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
[07-Dec-2012 11:21:39 UTC] PHP Notice:  Trying to get property of non-object in C:\EasyPHP\www\luukkramer.nl\rearend\lib\Models\Document.php on line 24
